$GPRMC,000000.000,V,5418.925,N,01006.524,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5418.924,N,01006.508,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.924,N,01006.487,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.927,N,01006.398,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5418.926,N,01006.370,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5418.921,N,01006.302,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5418.916,N,01006.214,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5418.914,N,01006.118,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.914,N,01006.057,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5418.916,N,01005.948,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5418.922,N,01005.769,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.923,N,01005.652,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5418.923,N,01005.567,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5418.919,N,01005.472,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5418.916,N,01005.422,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5418.911,N,01005.373,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5418.903,N,01005.314,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5418.896,N,01005.273,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.883,N,01005.209,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5418.869,N,01005.158,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5418.845,N,01005.076,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5418.826,N,01005.021,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5418.748,N,01004.805,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.722,N,01004.723,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5418.709,N,01004.679,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.703,N,01004.654,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5418.680,N,01004.556,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5418.659,N,01004.445,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5418.653,N,01004.403,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5418.647,N,01004.353,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.636,N,01004.229,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5418.629,N,01004.133,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5418.621,N,01004.046,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5418.613,N,01003.984,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.601,N,01003.908,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5418.590,N,01003.859,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5418.580,N,01003.820,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.575,N,01003.800,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5418.558,N,01003.745,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5418.542,N,01003.700,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5418.518,N,01003.644,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5418.481,N,01003.570,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5418.463,N,01003.539,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5418.433,N,01003.493,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5418.429,N,01003.485,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5418.428,N,01003.485,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5418.422,N,01003.476,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.422,N,01003.475,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5418.371,N,01003.412,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5418.346,N,01003.382,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5418.312,N,01003.346,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5418.296,N,01003.331,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5418.246,N,01003.283,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5418.196,N,01003.239,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5418.140,N,01003.194,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5418.067,N,01003.137,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.984,N,01003.079,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.980,N,01003.076,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5417.929,N,01003.044,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5417.914,N,01003.034,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.847,N,01002.995,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5417.807,N,01002.973,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5417.800,N,01002.970,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5417.764,N,01002.953,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.722,N,01002.932,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5417.672,N,01002.909,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5417.633,N,01002.893,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5417.590,N,01002.875,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5417.548,N,01002.861,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5417.537,N,01002.857,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5417.530,N,01002.855,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5417.521,N,01002.852,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5417.489,N,01002.843,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.440,N,01002.830,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5417.372,N,01002.815,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5417.344,N,01002.809,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5417.295,N,01002.802,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5417.266,N,01002.798,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5417.246,N,01002.797,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5417.227,N,01002.795,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5417.219,N,01002.794,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5417.181,N,01002.792,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5417.160,N,01002.791,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5417.103,N,01002.791,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5417.041,N,01002.792,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5416.863,N,01002.804,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5416.747,N,01002.809,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5416.706,N,01002.809,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5416.652,N,01002.808,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5416.631,N,01002.807,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5416.574,N,01002.802,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5416.526,N,01002.795,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5416.463,N,01002.785,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5416.394,N,01002.770,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5416.346,N,01002.756,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5416.283,N,01002.735,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5416.233,N,01002.717,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5416.181,N,01002.696,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5416.180,N,01002.695,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5416.157,N,01002.686,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5416.082,N,01002.648,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5416.063,N,01002.639,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5416.044,N,01002.629,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5415.980,N,01002.591,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5415.919,N,01002.551,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5415.864,N,01002.512,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5415.828,N,01002.485,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5415.785,N,01002.451,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5415.724,N,01002.399,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5415.707,N,01002.383,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5415.685,N,01002.357,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5415.667,N,01002.341,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5415.620,N,01002.294,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5415.581,N,01002.254,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5415.493,N,01002.154,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5415.449,N,01002.103,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5415.358,N,01001.993,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5415.325,N,01001.951,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5415.274,N,01001.889,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5415.197,N,01001.801,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5415.140,N,01001.738,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5415.106,N,01001.704,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5415.037,N,01001.637,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5415.035,N,01001.636,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5414.999,N,01001.603,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5414.957,N,01001.567,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5414.911,N,01001.528,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5414.867,N,01001.494,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5414.816,N,01001.459,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5414.813,N,01001.457,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5414.749,N,01001.415,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5414.696,N,01001.382,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5414.665,N,01001.365,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5414.624,N,01001.343,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5414.602,N,01001.333,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5414.563,N,01001.314,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5414.475,N,01001.277,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5414.467,N,01001.274,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5414.466,N,01001.274,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5414.458,N,01001.271,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5414.456,N,01001.270,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5414.418,N,01001.256,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5414.310,N,01001.218,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5414.172,N,01001.168,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5414.108,N,01001.142,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5414.041,N,01001.111,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5413.976,N,01001.078,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5413.969,N,01001.074,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5413.969,N,01001.073,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5413.949,N,01001.063,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5413.902,N,01001.035,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5413.850,N,01001.003,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5413.762,N,01000.941,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5413.717,N,01000.907,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5413.667,N,01000.866,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5413.630,N,01000.832,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5413.630,N,01000.832,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5413.592,N,01000.797,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5413.564,N,01000.771,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5413.490,N,01000.698,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5413.445,N,01000.649,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5413.393,N,01000.589,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5413.354,N,01000.543,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5413.298,N,01000.469,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5413.260,N,01000.420,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5413.218,N,01000.363,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5413.132,N,01000.238,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5413.058,N,01000.124,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5412.935,N,00959.925,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5412.860,N,00959.797,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5412.718,N,00959.544,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5412.556,N,00959.246,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5412.446,N,00959.046,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5412.368,N,00958.909,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5412.274,N,00958.746,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5412.266,N,00958.734,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5412.251,N,00958.709,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5412.154,N,00958.555,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5412.110,N,00958.490,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5412.086,N,00958.454,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5412.002,N,00958.337,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5411.992,N,00958.325,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5411.974,N,00958.299,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5411.902,N,00958.204,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5411.898,N,00958.200,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5411.888,N,00958.187,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5411.780,N,00958.066,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5411.747,N,00958.030,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5411.732,N,00958.013,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5411.655,N,00957.936,E,0.00,0.00,221015,,,*12
$GPRMC,000000.000,V,5411.640,N,00957.922,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5411.579,N,00957.866,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5411.529,N,00957.823,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5411.478,N,00957.782,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5411.416,N,00957.734,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5411.387,N,00957.713,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5411.377,N,00957.706,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5411.362,N,00957.695,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5411.256,N,00957.628,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5411.218,N,00957.606,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5411.153,N,00957.572,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5411.115,N,00957.553,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5411.041,N,00957.520,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5411.005,N,00957.505,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5410.937,N,00957.480,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5410.890,N,00957.465,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5410.834,N,00957.449,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5410.815,N,00957.444,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5410.749,N,00957.429,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5410.690,N,00957.419,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5410.624,N,00957.411,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5410.597,N,00957.409,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5410.567,N,00957.407,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5410.510,N,00957.405,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5410.453,N,00957.406,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5410.425,N,00957.407,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5410.404,N,00957.409,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5410.384,N,00957.410,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5410.355,N,00957.413,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5410.295,N,00957.422,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5410.260,N,00957.428,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5410.214,N,00957.437,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5410.136,N,00957.458,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5410.088,N,00957.473,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5410.043,N,00957.489,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5409.996,N,00957.507,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5409.949,N,00957.527,E,0.00,0.00,221015,,,*15
$GPRMC,000000.000,V,5409.894,N,00957.553,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5409.756,N,00957.622,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5409.667,N,00957.668,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5409.581,N,00957.710,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5409.536,N,00957.731,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5409.461,N,00957.764,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5409.433,N,00957.775,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5409.355,N,00957.802,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5409.317,N,00957.812,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5409.278,N,00957.822,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5409.259,N,00957.826,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5409.197,N,00957.836,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5409.111,N,00957.842,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5409.012,N,00957.844,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5409.004,N,00957.845,E,0.00,0.00,221015,,,*1C
$GPRMC,000000.000,V,5408.999,N,00957.848,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5408.949,N,00957.843,E,0.00,0.00,221015,,,*1B
$GPRMC,000000.000,V,5408.835,N,00957.827,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5408.806,N,00957.823,E,0.00,0.00,221015,,,*17
$GPRMC,000000.000,V,5408.737,N,00957.810,E,0.00,0.00,221015,,,*1A
$GPRMC,000000.000,V,5408.659,N,00957.794,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5408.561,N,00957.772,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5408.495,N,00957.754,E,0.00,0.00,221015,,,*1E
$GPRMC,000000.000,V,5408.377,N,00957.718,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5408.329,N,00957.702,E,0.00,0.00,221015,,,*1D
$GPRMC,000000.000,V,5408.254,N,00957.676,E,0.00,0.00,221015,,,*14
$GPRMC,000000.000,V,5408.158,N,00957.638,E,0.00,0.00,221015,,,*11
$GPRMC,000000.000,V,5407.928,N,00957.532,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5407.805,N,00957.469,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5407.650,N,00957.381,E,0.00,0.00,221015,,,*16
$GPRMC,000000.000,V,5407.604,N,00957.353,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5407.486,N,00957.279,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5407.423,N,00957.238,E,0.00,0.00,221015,,,*13
$GPRMC,000000.000,V,5407.276,N,00957.137,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5407.136,N,00957.038,E,0.00,0.00,221015,,,*10
$GPRMC,000000.000,V,5406.934,N,00956.888,E,0.00,0.00,221015,,,*19
$GPRMC,000000.000,V,5406.928,N,00956.884,E,0.00,0.00,221015,,,*18
$GPRMC,000000.000,V,5406.847,N,00956.821,E,0.00,0.00,221015,,,*1F
$GPRMC,000000.000,V,5406.599,N,00956.628,E,0.00,0.00,221015,,,*16
